RowNum	Transcript	PnPs	dNdS	Alpha_original	Alpha_Asymptotic	Alpha_Default	Mk_test	NI
18712	Manes.14G011500.2.v7.1	NA	0.2556	NA	NA	NA	NA	NA
18713	Manes.14G011600.2.v7.1	1.5	0.32257	-1.32507672753201	-1.75564649188979	-2.71428923821153	-3.65015345506402	4.65015345506402
18714	Manes.14G011700.1.v7.1	1.5	0.93274	0.387365641627279	-0.907358714584837	-1.26018539204992	-0.608165190728392	1.60816519072839
18715	Manes.14G011800.12.v7.1	1.83333333333333	0.25637	-1.2289213692264	-4.61688185045052	-4.13223507779526	-6.15112272626801	7.15112272626801
18716	Manes.14G011805.1.v7.1	1.33333333333333	0.41543	-0.604762936395221	-2.78265549293159	-4.42959429855091	-2.20952587279043	3.20952587279043
18717	Manes.14G012100.1.v7.1	0.714285714285714	0.1554	-9.2960102960103	-2.37723741979061	-1.34105821663425	-3.59643316786174	4.59643316786174
18718	Manes.14G012200.1.v7.1	0.5	0.07045	-55.777856635912	-3.73148805299267	53.0463685829194	-6.097232079489	7.097232079489
18719	Manes.14G012205.1.v7.1	0.8	0.19187	-5.41459962875505	-3.17284143856111	-3.32984787428839	-3.16948975869078	4.16948975869078
18720	Manes.14G012210.1.v7.1	0	0.14614	-22.9496373340632	-1.62570774758833	-1.88783927318783	1	0
18721	Manes.14G012600.2.v7.1	0	0.07844	-49.9943906170321	-2.81266471903044	-3.6858684830383	1	0
18722	Manes.14G012900.1.v7.1	2	0.23214	-7.61549065219264	-0.937210915877636	-0.536076253224138	-7.61549065219264	8.61549065219264
18723	Manes.14G013100.1.v7.1	0.142857142857143	0.48206	-5.22329170642659	-0.0154555231931495	-1.30691675855024	0.703652775884448	0.296347224115552
18724	Manes.14G013200.1.v7.1	0.25	0.11752	-20.2729748127978	-3.16595756750624	-3.36650682199141	-1.12729748127978	2.12729748127978
18725	Manes.14G013300.1.v7.1	7	0.22675	0.558985667034179	NA	NA	-29.8710033076075	30.8710033076075
18726	Manes.14G013400.5.v7.1	2.5	0.73332	-0.136384297896325	-0.0988725832084856	0.319244709630107	-2.40915289368898	3.40915289368898
18727	Manes.14G013500.3.v7.1	2	0.39205	-0.381626493219402	-3.08410412071894	-2.84649300542188	-4.1013901288101	5.1013901288101
18728	Manes.14G013600.1.v7.1	0	1e-04	NA	NA	NA	1	0
18729	Manes.14G013700.1.v7.1	0.875	0.25506	-2.26720510206749	-4.42508009971206	-6.4331368239443	-2.43056535717086	3.43056535717086
18730	Manes.14G013900.5.v7.1	1	0.30879	-2.59827426766123	-1.89833598545863	-0.842577590110364	-2.23844684089511	3.23844684089511
18731	Manes.14G014100.2.v7.1	0.333333333333333	0.21775	-11.8587830080367	-0.683475634475353	-0.623523076432227	-0.530807500956753	1.53080750095675
18732	Manes.14G014300.2.v7.1	1.14285714285714	0.10594	-9.29742392778073	-6.34968807059159	-3.72427221629448	-9.78777744815122	10.7877774481512
18733	Manes.14G014400.3.v7.1	1.33333333333333	0.25289	-2.95428842579778	-1.96571631934833	-3.37785355140727	-4.27238456773036	5.27238456773036
18734	Manes.14G014500.1.v7.1	0.6	0.09012	-22.7778200494579	-2.80192501189207	0.685217588228626	-5.6577896138482	6.6577896138482
18735	Manes.14G014600.1.v7.1	0.777777777777778	0.21607	-3.62812977275883	-2.70250381820706	-1.79540723329036	-2.59965648992353	3.59965648992353
18736	Manes.14G014700.3.v7.1	0.636363636363636	0.1397	-9.33961663882924	-3.58233010129932	-4.04254795896447	-3.55521572200169	4.55521572200169
18737	Manes.14G014800.1.v7.1	NA	0.03425	NA	NA	NA	NA	NA
18738	Manes.14G014900.1.v7.1	1.5	0.30919	-1.72358505500791	-2.58848542813095	-2.18619666911271	-3.85138587923283	4.85138587923283
18739	Manes.14G015000.1.v7.1	1.76923076923077	0.36332	-0.552632841854465	-3.43934610207655	-3.76651314485107	-3.86962118581628	4.86962118581628
18740	Manes.14G015200.1.v7.1	1	0.32169	-1.48686623768224	-3.9832243312335	-10.6800402578185	-2.1085827971028	3.1085827971028
18741	Manes.14G015300.1.v7.1	0.666666666666667	0.19872	-6.18886588451806	-2.5564149015236	-2.94685485313894	-2.35480407944176	3.35480407944176
18742	Manes.14G015400.1.v7.1	0.4	0.16305	-8.19963201471941	-2.33773497132677	-3.54780016684637	-1.45323520392518	2.45323520392518
18743	Manes.14G015500.4.v7.1	0.333333333333333	0.18186	-12.7468382272077	-1.10699202734773	-1.38782157676699	-0.832911763627697	1.8329117636277
18744	Manes.14G015600.1.v7.1	0.285714285714286	0.1022	-23.4618395303327	-4.1825931208332	-6.44461294339774	-1.79563880346659	2.79563880346659
18745	Manes.14G015700.10.v7.1	0.428571428571429	0.57873	-2.4558429664956	-0.124520330367617	-0.548599606819971	0.259462221465227	0.740537778534773
18746	Manes.14G015800.1.v7.1	0.8	0.53603	-0.243711483809986	-1.86243520892146	-4.09195792082733	-0.492453780571983	1.49245378057198
18747	Manes.14G015900.1.v7.1	0.625	0.1746	-6.63650248186331	-3.82305419907156	-4.85907750293791	-2.57961053837342	3.57961053837342
18748	Manes.14G016000.4.v7.1	0.333333333333333	0.18161	-5.88288089862893	-6.74324101095755	-11.8705432236039	-0.835434906301046	1.83543490630105
18749	Manes.14G016100.1.v7.1	0	0.38406	NA	NA	NA	1	0
18750	Manes.14G016200.3.v7.1	0.166666666666667	0.12475	-31.064128256513	-1.0182208388408	-0.80859787815635	-0.336005344021379	1.33600534402138
18751	Manes.14G016300.15.v7.1	0	0.21234	-1.35471413770368	-14.7363822861173	-20.0324396053803	1	0
18752	Manes.14G016400.1.v7.1	0	0.07445	NA	NA	NA	1	0
18753	Manes.14G016800.1.v7.1	2	0.30749	-3.06517285114963	-1.55023793251977	-0.963653333249407	-5.50427656183941	6.50427656183941
18754	Manes.14G016805.1.v7.1	3	0.91476	0.635605696211757	-4.19261882898247	68.1214307577944	-2.27954873409419	3.27954873409419
18755	Manes.14G016900.3.v7.1	0.333333333333333	0.01073	-371.786579683131	-18.6406152519005	-16.0456377700538	-30.0655483069276	31.0655483069276
18756	Manes.14G018300.1.v7.1	0.5	0.2412	-7.29187396351576	-0.540967727733016	-0.0607246027924889	-1.07296849087894	2.07296849087894
18757	Manes.14G018500.1.v7.1	3	0.4034	-0.126785955739848	-3.75411060777908	-3.74470584263154	-6.43678730788299	7.43678730788299
18758	Manes.14G018700.2.v7.1	0	0.06242	-95.1230374879846	-2.91051727313323	-4.02729515284941	1	0
18759	Manes.14G018800.1.v7.1	NA	2	NA	NA	NA	NA	NA
18760	Manes.14G018900.1.v7.1	2	0.14993	-3.44651948687165	-6.6702461148536	-4.14256883627106	-12.339558460615	13.339558460615
18761	Manes.14G019100.2.v7.1	0	1e-04	NA	NA	NA	1	0
18762	Manes.14G019200.1.v7.1	1	0.79694	0.372600195748739	-2.96787984310257	-3.00254090174487	-0.254799608502522	1.25479960850252
18763	Manes.14G019300.5.v7.1	NA	0.09621	-19.7878598898243	-4.2662578387555	-4.20852225037626	NA	NA
18764	Manes.14G019528.2.v7.1	1.5	0.29266	0.0237330495650729	-8.90910954691451	-38.7917533843181	-4.12540148978337	5.12540148978337
18765	Manes.14G019642.1.v7.1	0.833333333333333	0.09857	-10.5943709329121	-4.73130835888267	-8.62756797524623	-7.45422880524838	8.45422880524838
18766	Manes.14G020100.4.v7.1	1.57142857142857	0.18557	-3.5597555971	-3.98055948829242	-1.29623941157021	-7.46811753747141	8.46811753747141
18767	Manes.14G020200.1.v7.1	2	0.176	-3.26136363636364	-6.01871657754011	-3.64396994134897	-10.3636363636364	11.3636363636364
18768	Manes.14G020400.1.v7.1	0.5625	0.27009	-5.05858653176214	-1.66833150124926	-0.583829281232909	-1.08263912029324	2.08263912029324
18769	Manes.14G020500.1.v7.1	0.75	0.25376	-2.94073139974779	-4.85784397259807	-10.2979006421629	-1.95554854981085	2.95554854981085
18770	Manes.14G020600.1.v7.1	0.5	0.31292	-6.66969193404065	-0.545889803778518	-0.715259162635089	-0.597852486258469	1.59785248625847
18771	Manes.14G020800.1.v7.1	2	0.36088	-1.49390379073376	-0.879826977940022	0.180868879088643	-4.5420084238528	5.5420084238528
18772	Manes.14G020900.1.v7.1	0.333333333333333	1e-04	-49999	-1427.57142857143	-13322.0769230769	-3332.33333333333	3333.33333333333
18773	Manes.14G021000.1.v7.1	0.666666666666667	0.05925	-15.8776371308017	-19.6751054852321	-39.2204981625153	-10.2517580872011	11.2517580872011
18774	Manes.14G021200.4.v7.1	0.142857142857143	0.22191	-6.21013023297733	-3.34305851895827	-20.5413746718042	0.356238372055595	0.643761627944405
18775	Manes.14G021300.1.v7.1	0.4	0.28786	-3.34238866115473	-3.20526059817089	-8.5737532867297	-0.389564371569513	1.38956437156951
18776	Manes.14G021400.3.v7.1	2	0.30291	-0.320524248126506	-6.74235943097981	-5.65376049452923	-5.60262124063253	6.60262124063253
18777	Manes.14G021500.1.v7.1	1.75	0.22078	-2.96322130627774	-1.9773650572636	1.05649885182568	-6.92644261255549	7.92644261255549
18778	Manes.14G021600.2.v7.1	1.6	0.47737	-0.197034944442616	-2.82844796886388	-3.01010058300643	-2.35169784443932	3.35169784443932
18779	Manes.14G021800.1.v7.1	0.4	0.33014	-2.78627249045859	-2.19499158098972	-6.76595402531223	-0.21160719694675	1.21160719694675
18780	Manes.14G021900.2.v7.1	0	1e-04	-49999	-3999	-18252.6796536797	1	0
18781	Manes.14G022000.1.v7.1	0.5	0.29428	-2.39812423542205	-2.13333533396059	-5.00723508150383	-0.699062117711024	1.69906211771102
18782	Manes.14G022100.1.v7.1	0.5	0.20039	-5.23783621937222	-2.80552885901269	-3.29329596143825	-1.49513448774889	2.49513448774889
18783	Manes.14G022200.1.v7.1	0	0.06096	-31.8083989501312	-6.47838505480933	-7.67338974261282	1	0
18784	Manes.14G022300.1.v7.1	0.625	0.01987	-99.6542526421741	-21.3932626291076	-18.2914484105453	-30.4544539506794	31.4544539506794
18785	Manes.14G022400.1.v7.1	2.25	0.25393	-0.837776815132779	-6.76036008070774	-7.01274925906682	-7.86070964439019	8.86070964439019
18786	Manes.14G022700.1.v7.1	3	0.19518	-2.84260682446972	-3.97709074407507	-2.99204153431021	-14.3704272978789	15.3704272978789
18787	Manes.14G022800.1.v7.1	0.5	0.0701	-56.0613409415121	-3.00711663915113	-4.85736915705093	-6.13266761768902	7.13266761768902
18788	Manes.14G023000.1.v7.1	1	0.17585	-4.68666477111174	-4.42818000878848	-4.43061198907916	-4.68666477111174	5.68666477111174
18789	Manes.14G023100.2.v7.1	1	0.24773	-3.44031808824123	-2.49071205893778	-2.84718515263216	-3.03665280749203	4.03665280749203
18790	Manes.14G023300.2.v7.1	0.714285714285714	0.14421	-7.91556955630182	-4.0963161988499	-2.19847611222085	-3.95309419794545	4.95309419794545
18791	Manes.14G023400.3.v7.1	1	0.63428	0.211704609951441	-3.01062566866811	-6.46878095966572	-0.576590780097118	1.57659078009712
18792	Manes.14G023600.1.v7.1	1	0.17208	-4.81125058112506	-4.64280853529535	-4.96701254684788	-4.81125058112506	5.81125058112506
18793	Manes.14G023700.1.v7.1	0.2	0.06244	-111.107623318386	-2.02512634351199	-4.2524016129077	-2.20307495195388	3.20307495195388
18794	Manes.14G023800.1.v7.1	0.625	0.44748	-2.51172917544599	-1.04850868567683	-0.832894776118766	-0.396710467506928	1.39671046750693
18795	Manes.14G023900.1.v7.1	1.2	0.29608	-2.37746554985139	-3.6909243747936	-7.28205396390978	-3.05295865982167	4.05295865982167
18796	Manes.14G024000.2.v7.1	0.857142857142857	0.07918	-17.1548370800707	-5.01820837497392	-3.19993819888742	-9.82524447010428	10.8252444701043
18797	Manes.14G024100.2.v7.1	1	0.88321	0.0564720357181948	-0.267023266321281	-0.936459904076832	-0.132233557138166	1.13223355713817
18798	Manes.14G024200.1.v7.1	1.33333333333333	0.26598	-1.81976088427701	-3.83387580161774	-4.11195360310865	-4.01290823871468	5.01290823871468
18799	Manes.14G024300.1.v7.1	1.11111111111111	0.78452	0.100236637764268	-1.17851795886773	-2.7068856139753	-0.416294181296984	1.41629418129698
18800	Manes.14G024500.1.v7.1	0.333333333333333	0.11699	-10.396985497336	-9.04359346952731	-15.4406111357739	-1.84924637433399	2.84924637433399
18801	Manes.14G024600.1.v7.1	1	0.47351	-0.267132689911512	-4.11726663233495	-6.92582414151193	-1.11188781651919	2.11188781651919
18802	Manes.14G024700.3.v7.1	1.4	0.38918	-1.56950511331518	-1.37815898785553	-0.809602812704454	-2.59730715864125	3.59730715864125
18803	Manes.14G024800.1.v7.1	NA	0.3801	-0.82138303685265	-2.15167644943445	-1.52612507876403	NA	NA
18804	Manes.14G024900.1.v7.1	0	1.27898	NA	NA	NA	1	0
18805	Manes.14G025000.1.v7.1	0.5	1e-04	-29999	-3749	6667.66666666667	-4999	5000
18806	Manes.14G025100.2.v7.1	8	0.31884	-0.30682055785556	-3.58720685614605	-0.632261032263461	-24.0909547108267	25.0909547108267
18807	Manes.14G025200.2.v7.1	3	0.26279	-0.26843994571077	-8.51329959283078	-35.7213364283268	-10.4159595113969	11.4159595113969
18808	Manes.14G025400.1.v7.1	0	0.4608	-2.25520833333333	-2.30946180555556	-4.17974146513959	1	0
18809	Manes.14G025500.1.v7.1	0.428571428571429	0.16546	-9.07292799871067	-3.81920476801059	-4.90801966353703	-1.59018148538274	2.59018148538274
18810	Manes.14G025600.2.v7.1	2	0.22796	-3.38673451482716	-3.9147673730934	-2.49464724050815	-7.77346902965433	8.77346902965433
18811	Manes.14G025800.1.v7.1	1.57142857142857	0.55873	0.105113382134484	-2.82244426773985	-3.54848804988205	-1.81250079900591	2.81250079900591
18812	Manes.14G025900.3.v7.1	0.666666666666667	0.13445	-13.8754183711417	-2.3807769025322	12.9800244381873	-3.95847279038057	4.95847279038057
18813	Manes.14G026000.2.v7.1	NA	0.06946	-13.3967751223726	-13.3967751223726	-13.3967751223725	NA	NA
18814	Manes.14G026100.2.v7.1	2	0.12493	-7.00448251020572	-8.9365989781864	-2.97798524749617	-15.0089650204114	16.0089650204114
18815	Manes.14G026200.2.v7.1	2.5	0.20866	-1.39624269145979	-3.25333077734113	0.641851898803323	-10.981213457299	11.981213457299
18816	Manes.14G026300.1.v7.1	4	0.54901	0.503238059912802	-5.62892162673737	-8.99734517243452	-6.28584178794558	7.28584178794558
18817	Manes.14G026600.6.v7.1	0.6	0.22882	-5.38728459723128	-2.16232184455926	-2.15637802033181	-1.62214841360021	2.62214841360021
18818	Manes.14G026700.1.v7.1	1.9	0.36227	-0.631128967093855	-1.43175637218754	1.0788649943798	-4.24470698650178	5.24470698650178
18819	Manes.14G026900.1.v7.1	0	0.98591	-0.0142913653376069	-0.52143704800641	-2.01828521442888	1	0
18820	Manes.14G027000.1.v7.1	4	2	0.833333333333333	0.03	0.152889784946236	-1	2
18821	Manes.14G027100.2.v7.1	2.07692307692308	0.49637	-0.00731309305558359	-2.33220871289273	0.430646430892409	-3.18422361730781	4.18422361730781
18822	Manes.14G027200.10.v7.1	1.5	0.14775	-4.41455160744501	-7.5995819647656	-9.84274875825555	-9.15228426395939	10.1522842639594
18823	Manes.14G027300.3.v7.1	1	0.09401	-20.2743325178173	-6.36419202539828	30.9866782155901	-9.63716625890863	10.6371662589086
18824	Manes.14G027400.1.v7.1	1	0.25987	-4.77211682764459	-1.17230203190925	-2.23155787984977	-2.84807788509639	3.84807788509639
18825	Manes.14G027600.1.v7.1	8	0.31005	0.120376478867045	-7.53752241099633	-4.36203838090631	-24.8022899532334	25.8022899532334
18826	Manes.14G027700.1.v7.1	0	0.2613	-25.7891312667432	-0.342813597330487	-0.226833358513667	1	0
18827	Manes.14G027800.1.v7.1	1	0.33862	-0.476581418699427	-3.64068445876963	-25.2831492528498	-1.95316283739885	2.95316283739885
18828	Manes.14G027900.1.v7.1	0	0.03638	NA	NA	NA	1	0
18829	Manes.14G028000.1.v7.1	1.2	0.20315	-3.47497370952946	-5.88212781394459	-7.3030467777159	-4.90696529657888	5.90696529657888
18830	Manes.14G028100.2.v7.1	0.857142857142857	0.35097	-4.29145755233455	-0.240800840435769	0.504485965280795	-1.44221117800056	2.44221117800056
18831	Manes.14G028200.3.v7.1	1.75	0.1295	-2.43200343200343	-21.3531802479171	-60.8784561641704	-12.5135135135135	13.5135135135135
18832	Manes.14G028400.1.v7.1	0.5	0.18398	-8.0589556835888	-3.02358810881476	-4.07347701993684	-1.71768670507664	2.71768670507664
18833	Manes.14G028600.1.v7.1	NA	0.05172	NA	NA	NA	NA	NA
18834	Manes.14G028700.1.v7.1	1	0.28001	-1.85704081997072	-2.89927764970493	-2.43665721615933	-2.57130102496339	3.57130102496339
18835	Manes.14G028800.7.v7.1	0.5	0.18331	-9.22857454585129	-1.61628845526536	-2.0694427186532	-1.72761987889368	2.72761987889368
18836	Manes.14G029000.1.v7.1	NA	0.15586	-0.0693357286453655	-21.8895647861386	-13.0745771491726	NA	NA
18837	Manes.14G029300.1.v7.1	1	0.17399	-8.57909458397992	-1.87372837519398	-2.52779954777845	-4.74745675038795	5.74745675038795
18838	Manes.14G029500.1.v7.1	0.5	0.17642	-10.3365831538374	-1.87582440299553	-1.78051034127991	-1.83414578845936	2.83414578845936
18839	Manes.14G029600.1.v7.1	0.5	0.20836	-4.99923209829142	-3.12578768864954	-4.34191838498436	-1.39969283931657	2.39969283931657
18840	Manes.14G029701.2.v7.1	1	2	0.7	-0.269230769230769	-4.04761904761905	0.5	0.5
18841	Manes.14G029900.1.v7.1	2	0.16247	-2.41943469905555	-6.35921815666304	0.0769771793861622	-11.3099649166	12.3099649166
18842	Manes.14G030000.1.v7.1	0.727272727272727	0.44537	-0.646571015859473	-3.97056482927738	-20.2370648550661	-0.632962990935014	1.63296299093501
18843	Manes.14G030100.1.v7.1	0.4	0.94598	-1.11420960274002	-0.0719936013893037	-1.15315685106699	0.577158079451997	0.422841920548003
18844	Manes.14G030200.4.v7.1	0.666666666666667	0.14386	-11.9093761792219	-3.15830867311474	-3.04967180060626	-3.63413503869503	4.63413503869503
18845	Manes.14G030400.3.v7.1	1.5	0.38365	-2.38850514792128	-0.860645061872596	-0.45676323455129	-2.90981363221686	3.90981363221686
18846	Manes.14G030600.1.v7.1	4	0.24911	-2.01071815663763	-1.41824751537159	1.27318798811981	-15.0571635020674	16.0571635020674
18847	Manes.14G030800.2.v7.1	3	0.57584	-0.302445123645457	-1.13352915492399	-0.240007118166039	-4.20978049458183	5.20978049458183
18848	Manes.14G030900.2.v7.1	2	0.78439	0.475051051285262	-1.76022685095761	-1.74009810879225	-1.54975203661444	2.54975203661444
18849	Manes.14G031000.4.v7.1	1	0.30826	-6.56936784965073	-0.164518130715497	0.0412051005015052	-2.24401479270746	3.24401479270746
18850	Manes.14G031100.1.v7.1	0.4	0.20396	-5.53722952212852	-4.07316249373516	-6.66815893240113	-0.961168856638557	1.96116885663856
18851	Manes.14G031200.1.v7.1	0.285714285714286	0.39926	-1.27693961100764	-2.96364341993854	-5.75164665229753	0.284390407969028	0.715609592030972
18852	Manes.14G031500.1.v7.1	0.666666666666667	0.46917	-0.332139736129761	-2.42319544314557	-3.76300507472577	-0.420949051871746	1.42094905187175
18853	Manes.14G031600.1.v7.1	2.2	0.75084	0.385303844309758	-1.09132163161832	-0.704268041776484	-1.93005167545682	2.93005167545682
18854	Manes.14G031700.1.v7.1	2	0.1971	-2.55149670218163	-4.83039711171097	-5.17315855246699	-9.14713343480467	10.1471334348047
18855	Manes.14G031800.1.v7.1	0.2	0.08376	-166.144221585482	-1.41620048210306	31.0147279542189	-1.38777459407832	2.38777459407832
18856	Manes.14G032200.1.v7.1	2	0.11691	-3.2767941151313	-10.6084411696421	15.7948877741026	-16.1071764605252	17.1071764605252
18857	Manes.14G032300.4.v7.1	0.111111111111111	0.19945	-26.5758335422412	-0.269725511390089	-1.10946564151987	0.442912453692098	0.557087546307902
18858	Manes.14G032400.2.v7.1	2	0.42754	-0.701063590009654	-1.63308346118261	-1.93128176866088	-3.67792487252655	4.67792487252655
18859	Manes.14G032500.1.v7.1	1.75	0.22025	-2.9727582292849	-2.72011277507232	1.34287306759937	-6.94551645856981	7.94551645856981
18860	Manes.14G032700.1.v7.1	3	0.28812	-0.928208925293474	-2.83612091453123	-0.550000074640347	-9.41232819658476	10.4123281965848
18861	Manes.14G033000.2.v7.1	0.333333333333333	0.28319	-2.53119813552738	-3.22814513596042	-4.14472786422885	-0.177066045175793	1.17706604517579
18862	Manes.14G033100.5.v7.1	NA	0.2124	-3.70809792843691	-3.74576271186441	-3.63595771824312	NA	NA
18863	Manes.14G033200.3.v7.1	2	0.14667	-2.0991031195572	-11.6874586842394	-15.2158154763345	-12.6360537260517	13.6360537260517
18864	Manes.14G033300.3.v7.1	1.2	0.1908	-3.49236298292902	-5.13359462826239	-5.34433742696068	-5.28930817610063	6.28930817610063
18865	Manes.14G033400.1.v7.1	NA	0.22973	-5.52940408305402	-1.97832466946324	-1.63042919525243	NA	NA
18866	Manes.14G033500.2.v7.1	0.333333333333333	0.17426	-10.4771031791576	-2.61970177188816	-2.90275953552359	-0.912850529859595	1.91285052985959
18867	Manes.14G033601.1.v7.1	0	0.0221	-44.2488687782805	-39.7239819004525	-59.1285008724455	1	0
18868	Manes.14G033700.3.v7.1	0	0.03568	NA	NA	NA	1	0
18869	Manes.14G033800.1.v7.1	2	0.17411	-5.89219458962725	-3.18937318193029	-2.55183684340632	-10.4869909827121	11.4869909827121
18870	Manes.14G033900.1.v7.1	0	0.24931	-3.45674506081229	-3.87786970003311	-4.53987530930992	1	0
18871	Manes.14G034000.7.v7.1	NA	0.43275	0.537839399191219	-8.60427498555748	-7.6217178211364	NA	NA
18872	Manes.14G034100.7.v7.1	3	0.15188	-3.93810903344746	-5.49269891434759	0.419601516598723	-18.7524361337898	19.7524361337898
18873	Manes.14G034200.2.v7.1	1.33333333333333	0.19251	-3.15562827905044	-2.67290378198902	0.121327589182632	-5.92604713175071	6.92604713175071
18874	Manes.14G034300.1.v7.1	0.5	0.32513	-3.19412654518612	-1.6005155414066	-2.3270651248099	-0.537846399901578	1.53784639990158
18875	Manes.14G034400.1.v7.1	2.66666666666667	0.26975	-1.16249613839975	-4.05691404671942	-2.23743277493764	-8.8856966326846	9.8856966326846
18876	Manes.14G034500.1.v7.1	0.333333333333333	0.18177	-8.16909647723313	-2.76146190368355	-4.26128935496632	-0.833819295446625	1.83381929544662
18877	Manes.14G034600.1.v7.1	0	0.69727	-4.73665868315	0.398004953002778	-0.421442242256321	1	0
18878	Manes.14G034900.2.v7.1	0	0.37501	-1.22216296454317	-3.66053637969054	-5.04370980214721	1	0
18879	Manes.14G035000.1.v7.1	NA	2	0.916666666666667	-1.40322580645161	-0.448790322580646	NA	NA
18880	Manes.14G035200.1.v7.1	0.333333333333333	0.22497	-7.89007423211984	-1.35198565849772	-1.90710804451346	-0.481679038686638	1.48167903868664
18881	Manes.14G035300.1.v7.1	1.25	0.2246	-4.1944197091125	-1.70143175883218	-0.0325514066932522	-4.56544968833482	5.56544968833482
18882	Manes.14G035500.1.v7.1	1	0.28316	-5.18025144794462	-0.616441032582532	0.255270885154138	-2.53157225596836	3.53157225596836
18883	Manes.14G035600.1.v7.1	NA	0.34427	0.419060621024196	-5.30734182888016	-3.65454252429405	NA	NA
18884	Manes.14G035800.1.v7.1	0.375	0.21606	-7.33101916134407	-2.9756288020659	-4.10279219010441	-0.735628991946681	1.73562899194668
18885	Manes.14G035900.3.v7.1	0.333333333333333	0.19135	-18.1620938942601	-0.401019630953638	-0.36155050241718	-0.742008535841824	1.74200853584182
18886	Manes.14G036000.1.v7.1	2	0.26401	-1.16442017888933	-2.54493176734758	-0.483093289244327	-6.57547062611265	7.57547062611265
18887	Manes.14G036100.4.v7.1	0	0.09643	-9.37021673752981	-5.91347782501988	-24.4934494797608	1	0
18888	Manes.14G036200.1.v7.1	0.333333333333333	0.05797	-102.501811281697	-2.83340041784065	-19.5018468775585	-4.75010062676096	5.75010062676096
18889	Manes.14G036300.1.v7.1	4	0.33471	0.502056506627628	-10.6518777449135	-8.17638723500516	-10.9506438409369	11.9506438409369
18890	Manes.14G036400.2.v7.1	2	0.26517	-4.02822088974369	-0.770138986695481	0.372268909948329	-6.54233133461553	7.54233133461553
18891	Manes.14G036500.1.v7.1	1.18181818181818	0.18357	-8.17475909089606	-1.61508677916588	-0.911374414401667	-5.43797015753217	6.43797015753217
18892	Manes.14G036600.1.v7.1	0.384615384615385	0.31478	-2.60039816167906	-3.60390987356249	-8.56058890002816	-0.221854579755337	1.22185457975534
18893	Manes.14G036700.3.v7.1	1	0.23644	-3.22940280832346	-2.28953551758492	-2.13618176790856	-3.22940280832346	4.22940280832346
18894	Manes.14G036800.1.v7.1	2.25	0.32029	-0.135334739256185	-5.90395455878673	-3.8848394186247	-6.02488369914765	7.02488369914765
18895	Manes.14G036900.2.v7.1	0	0.26364	-11.6435037677641	-0.409678006290943	-0.715627324044961	1	0
18896	Manes.14G037000.1.v7.1	0.833333333333333	0.17452	-8.55000382000153	-1.38368095347238	-0.343308850992182	-3.77500191000076	4.77500191000076
18897	Manes.14G037200.14.v7.1	4	0.13705	-1.91864283108355	-8.05319767049063	0.231110221918845	-28.1864283108355	29.1864283108355
18898	Manes.14G037300.1.v7.1	0	0.02523	NA	NA	NA	1	0
18899	Manes.14G037400.5.v7.1	5	0.5247	0.523537259386316	-5.98812019566736	-3.0026712653006	-8.52925481227368	9.52925481227368
18900	Manes.14G037500.1.v7.1	1.66666666666667	0.51703	0.296682274459193	-5.50568896125247	-12.4764751281045	-2.22353957539537	3.22353957539537
18901	Manes.14G037700.1.v7.1	0.333333333333333	0.20805	-9.81470800288392	-1.1706940794319	-0.606015846182473	-0.602178963390209	1.60217896339021
18902	Manes.14G037900.4.v7.1	0	0.23462	NA	NA	NA	1	0
18903	Manes.14G038000.1.v7.1	1.5	0.45062	-0.268094117945434	-3.47726212695647	-10.0188812186292	-2.32874705960676	3.32874705960676
18904	Manes.14G038100.1.v7.1	3	0.48363	0.270224807248127	-7.10441914249541	-8.66082961166513	-5.20308913839092	6.20308913839092
18905	Manes.14G038300.3.v7.1	0.666666666666667	0.14392	-11.15953307393	-1.80997613053003	-0.887406967523941	-3.63220307578284	4.63220307578284
18906	Manes.14G038400.3.v7.1	1.05263157894737	0.29821	-2.61634878960806	-1.8346263430034	-1.33744347070621	-2.52983326832558	3.52983326832558
18907	Manes.14G038500.1.v7.1	0	0.08223	NA	NA	NA	1	0
18908	Manes.14G038600.4.v7.1	0.428571428571429	0.24779	-6.62294236607163	-1.15731955277278	-1.34090404464778	-0.729575158688522	1.72957515868852
18909	Manes.14G038700.1.v7.1	0.833333333333333	0.21941	-7.20381933366756	-1.384015874741	-0.503157235584227	-2.79806450632757	3.79806450632757
18910	Manes.14G038800.2.v7.1	0.6	0.10314	-16.4520069808028	-3.57981199384551	-2.39074017975855	-4.8173356602676	5.8173356602676
18911	Manes.14G038900.1.v7.1	5	0.46027	-0.0863188997762183	-3.42820070595802	-3.38163223970222	-9.86318899776218	10.8631889977622
18912	Manes.14G039100.2.v7.1	1	0.67404	-1.9671829565011	0.579454384117955	0.70759745144964	-0.483591478250549	1.48359147825055
18913	Manes.14G039200.6.v7.1	1	0.27858	-2.58963313949314	-2.19990154149103	-1.46705257152827	-2.58963313949314	3.58963313949314
18914	Manes.14G039400.2.v7.1	5.5	0.63706	0.705679213888802	-4.9279668920279	-2.27891138550589	-7.63340972592848	8.63340972592848
18915	Manes.14G039500.1.v7.1	0.166666666666667	0.0177	-224.988700564972	-15.0149472841319	-26.1200181670384	-8.41619585687384	9.41619585687384
18916	Manes.14G039700.1.v7.1	NA	0.28316	0.76456184960211	-26.1734865250899	-8.15170874933735	NA	NA
